# b'S_10_45_M'
# q I errors
4.320712919232985727e-02 3.271714448928833008e-01 9.765821741893887520e-04
4.331950142743956622e-02 3.275035917758941650e-01 9.746756404638290405e-04
4.343187366254927517e-02 3.246557414531707764e-01 9.699202491901814938e-04
4.354424589765899800e-02 3.236830532550811768e-01 9.699223446659743786e-04
4.365661813276870695e-02 3.209569454193115234e-01 9.642900549806654453e-04
4.376899036787842978e-02 3.194560408592224121e-01 9.611236164346337318e-04
4.388136260298813873e-02 3.184602558612823486e-01 9.607736137695610523e-04
4.399373483809785462e-02 3.170897364616394043e-01 9.569585090503096581e-04
4.410610707320757051e-02 3.141968250274658203e-01 9.520613239146769047e-04
4.421847930831727946e-02 3.128155469894409180e-01 9.500717278569936752e-04
4.433085154342700229e-02 3.123162388801574707e-01 9.478630963712930679e-04
4.444322377853671124e-02 3.099763691425323486e-01 9.434623643755912781e-04
4.455559601364643407e-02 3.092887401580810547e-01 9.427554905414581299e-04
4.466796824875614302e-02 3.081097602844238281e-01 9.386047022417187691e-04
4.478034048386585197e-02 3.063892424106597900e-01 9.359807008877396584e-04
4.489271271897557480e-02 3.039586246013641357e-01 9.328460437245666981e-04
4.500508495408528375e-02 3.043366372585296631e-01 9.331809706054627895e-04
4.511745718919500658e-02 3.029626905918121338e-01 9.297481155954301357e-04
4.522982942430471553e-02 3.008251786231994629e-01 9.260202059522271156e-04
4.534220165941443142e-02 2.978984713554382324e-01 9.211792494170367718e-04
4.545457389452414732e-02 2.960880398750305176e-01 9.182658395729959011e-04
4.556694612963385627e-02 2.968800961971282959e-01 9.186867973767220974e-04
4.567931836474357910e-02 2.952640354633331299e-01 9.164647199213504791e-04
4.579169059985328805e-02 2.956974804401397705e-01 9.148777462542057037e-04
4.590406283496301088e-02 2.955806553363800049e-01 9.300169185735285282e-04
4.601643507007271983e-02 2.921297252178192139e-01 9.426479809917509556e-04
4.612880730518242878e-02 2.905478477478027344e-01 9.490587981417775154e-04
4.624117954029215161e-02 2.894835472106933594e-01 9.547559311613440514e-04
4.635355177540186056e-02 2.873693406581878662e-01 9.535395074635744095e-04
4.646592401051158339e-02 2.883083522319793701e-01 9.460257715545594692e-04
4.657829624562129234e-02 2.858840823173522949e-01 9.281240636482834816e-04
4.669066848073100129e-02 2.861691117286682129e-01 9.226783877238631248e-04
4.680304071584072412e-02 2.823086082935333252e-01 9.140702313743531704e-04
4.691541295095043307e-02 2.820774614810943604e-01 9.154957951977849007e-04
4.702778518606015590e-02 2.798427045345306396e-01 9.104911005124449730e-04
4.714015742116986485e-02 2.784326672554016113e-01 9.054294787347316742e-04
4.725252965627958074e-02 2.788155972957611084e-01 9.059381554834544659e-04
4.736490189138929663e-02 2.763552665710449219e-01 8.993986994028091431e-04
4.747727412649900558e-02 2.748628258705139160e-01 8.950284682214260101e-04
4.758964636160872841e-02 2.734464704990386963e-01 8.937001693993806839e-04
4.770201859671843736e-02 2.713615894317626953e-01 8.879311499185860157e-04
4.781439083182816019e-02 2.712170481681823730e-01 8.851984748616814613e-04
4.792676306693786914e-02 2.689304351806640625e-01 8.829989237710833549e-04
4.803913530204757809e-02 2.680698037147521973e-01 8.783088997006416321e-04
4.815150753715730092e-02 2.674641907215118408e-01 8.764106896705925465e-04
4.826387977226700987e-02 2.659527957439422607e-01 8.736134041100740433e-04
4.837625200737673270e-02 2.641659379005432129e-01 8.699707104824483395e-04
4.848862424248644165e-02 2.637985944747924805e-01 8.675507851876318455e-04
4.860099647759615754e-02 2.621254026889801025e-01 8.651927928440272808e-04
4.871336871270587343e-02 2.610516846179962158e-01 8.619127329438924789e-04
4.882574094781558238e-02 2.608456611633300781e-01 8.592393132857978344e-04
4.893811318292530521e-02 2.590804696083068848e-01 8.575165993534028530e-04
4.905048541803501416e-02 2.582822740077972412e-01 8.554903324693441391e-04
4.916285765314473699e-02 2.561893463134765625e-01 8.499460527673363686e-04
4.927522988825444594e-02 2.538528442382812500e-01 8.465661667287349701e-04
4.938760212336415489e-02 2.538467049598693848e-01 8.457376970909535885e-04
4.949997435847387772e-02 2.539932429790496826e-01 8.445137063972651958e-04
4.961234659358358667e-02 2.522568404674530029e-01 8.416500058956444263e-04
4.972471882869330950e-02 2.511685490608215332e-01 8.397065103054046631e-04
4.983709106380301845e-02 2.490522861480712891e-01 8.333324803970754147e-04
4.994946329891273434e-02 2.473687678575515747e-01 8.296563173644244671e-04
5.006183553402245023e-02 2.465796917676925659e-01 8.275522850453853607e-04
5.017420776913215918e-02 2.468655556440353394e-01 8.253849227912724018e-04
5.028658000424188201e-02 2.439819276332855225e-01 8.195218397304415703e-04
5.039895223935159096e-02 2.415367811918258667e-01 8.147853077389299870e-04
5.051132447446131379e-02 2.434924095869064331e-01 8.156727999448776245e-04
5.062369670957102274e-02 2.424838244915008545e-01 8.152877562679350376e-04
5.073606894468073170e-02 2.398459315299987793e-01 8.125173044390976429e-04
5.084844117979045452e-02 2.391648441553115845e-01 8.103267173282802105e-04
5.096081341490016348e-02 2.380544990301132202e-01 8.094594231806695461e-04
5.107318565000988630e-02 2.378808557987213135e-01 8.101192652247846127e-04
5.118555788511959526e-02 2.367361038923263550e-01 8.063879795372486115e-04
5.129793012022931115e-02 2.355532348155975342e-01 8.049597963690757751e-04
5.141030235533902704e-02 2.329337298870086670e-01 8.007205324247479439e-04
5.152267459044873599e-02 2.328855246305465698e-01 7.982319802977144718e-04
5.163504682555845882e-02 2.302857041358947754e-01 7.934127934277057648e-04
5.174741906066816777e-02 2.311879843473434448e-01 7.950757280923426151e-04
5.185979129577788366e-02 2.305432111024856567e-01 7.928190170787274837e-04
5.197216353088759955e-02 2.290295660495758057e-01 7.893241709098219872e-04
5.208453576599730850e-02 2.277943193912506104e-01 7.877357420511543751e-04
5.219690800110703133e-02 2.272706031799316406e-01 7.855104049667716026e-04
5.230928023621674028e-02 2.261966317892074585e-01 7.825166103430092335e-04
5.242165247132646311e-02 2.241849899291992188e-01 7.801025640219449997e-04
5.253402470643617206e-02 2.234588265419006348e-01 7.774233235977590084e-04
5.264639694154588101e-02 2.220628708600997925e-01 7.741050212644040585e-04
5.275876917665560384e-02 2.224570959806442261e-01 7.756452541798353195e-04
5.287114141176531279e-02 2.222479581832885742e-01 7.743462920188903809e-04
5.298351364687503562e-02 2.210744172334671021e-01 7.718247361481189728e-04
5.309588588198474457e-02 2.184621095657348633e-01 7.672331994399428368e-04
5.320825811709446046e-02 2.182680368423461914e-01 7.656460511498153210e-04
5.332063035220417635e-02 2.182304561138153076e-01 7.643082062713801861e-04
5.343300258731388530e-02 2.160481512546539307e-01 7.613007328473031521e-04
5.354537482242360813e-02 2.152546644210815430e-01 7.589503074996173382e-04
5.365774705753331708e-02 2.132726609706878662e-01 7.542182574979960918e-04
5.377011929264303991e-02 2.128689289093017578e-01 7.538442732766270638e-04
5.388249152775274886e-02 2.115626633167266846e-01 7.505618850700557232e-04
5.399486376286245781e-02 2.119580060243606567e-01 7.501893560402095318e-04
5.410723599797218064e-02 2.111808061599731445e-01 7.492063450627028942e-04
5.421960823308188959e-02 2.094466835260391235e-01 7.456373423337936401e-04
5.433198046819161242e-02 2.087538540363311768e-01 7.430902332998812199e-04
5.444435270330132137e-02 2.084439843893051147e-01 7.427374366670846939e-04
5.455672493841103726e-02 2.081473171710968018e-01 7.420640904456377029e-04
5.466909717352075315e-02 2.076204270124435425e-01 7.402871269732713699e-04
5.478146940863046210e-02 2.053464055061340332e-01 7.352434913627803326e-04
5.489384164374018493e-02 2.033282667398452759e-01 7.321048178710043430e-04
5.500621387884989388e-02 2.040553092956542969e-01 7.323059835471212864e-04
5.511858611395961671e-02 2.037903964519500732e-01 7.323956233449280262e-04
5.523095834906932566e-02 2.021249085664749146e-01 7.289993227459490299e-04
5.534333058417903461e-02 2.001489847898483276e-01 7.241351413540542126e-04
5.545570281928875744e-02 1.997994035482406616e-01 7.230294286273419857e-04
5.556807505439846639e-02 1.996918320655822754e-01 7.229555048979818821e-04
5.568044728950818922e-02 1.986108273267745972e-01 7.204168941825628281e-04
5.579281952461789817e-02 1.971755176782608032e-01 7.176657672971487045e-04
5.590519175972761406e-02 1.963507086038589478e-01 7.158420630730688572e-04
5.601756399483732995e-02 1.960784494876861572e-01 7.131821475923061371e-04
5.612993622994703891e-02 1.943019926548004150e-01 7.091070292517542839e-04
5.624230846505676173e-02 1.941365301609039307e-01 7.085530087351799011e-04
5.635468070016647069e-02 1.927544623613357544e-01 7.039200281724333763e-04
5.646705293527619351e-02 1.912268549203872681e-01 7.014124421402812004e-04
5.657942517038590247e-02 1.916114836931228638e-01 7.008414249867200851e-04
5.669179740549561142e-02 1.909664571285247803e-01 7.001344929449260235e-04
5.680416964060533425e-02 1.904575228691101074e-01 6.996322190389037132e-04
5.691654187571504320e-02 1.884706020355224609e-01 6.948608788661658764e-04
5.702891411082476603e-02 1.882002353668212891e-01 6.944838678464293480e-04
5.714128634593447498e-02 1.874741315841674805e-01 6.936606368981301785e-04
5.725365858104419087e-02 1.865324974060058594e-01 6.917071295902132988e-04
5.736603081615390676e-02 1.866170614957809448e-01 6.924387998878955841e-04
5.747840305126361571e-02 1.847604364156723022e-01 6.889913929626345634e-04
5.759077528637333854e-02 1.859233081340789795e-01 6.911020027473568916e-04
5.770314752148304749e-02 1.828380227088928223e-01 6.836198153905570507e-04
5.781551975659276338e-02 1.826299130916595459e-01 6.844234885647892952e-04
5.792789199170247927e-02 1.824567764997482300e-01 6.822733557783067226e-04
5.804026422681218822e-02 1.827345192432403564e-01 6.820587441325187683e-04
5.815263646192191105e-02 1.813107132911682129e-01 6.795173976570367813e-04
5.826500869703162000e-02 1.812696456909179688e-01 6.787402089685201645e-04
5.837738093214134283e-02 1.817280203104019165e-01 6.790222250856459141e-04
5.848975316725105178e-02 1.794215291738510132e-01 6.864229217171669006e-04
5.860212540236076073e-02 1.795873790979385376e-01 6.969638052396476269e-04
5.871449763747048356e-02 1.787732094526290894e-01 6.980146863497793674e-04
5.882686987258019251e-02 1.780316233634948730e-01 6.989953108131885529e-04
5.893924210768991534e-02 1.760452091693878174e-01 6.971267866902053356e-04
5.905161434279962429e-02 1.760732531547546387e-01 6.984095089137554169e-04
5.916398657790934018e-02 1.747446209192276001e-01 6.990959518589079380e-04
5.927635881301905607e-02 1.733204722404479980e-01 6.967629888094961643e-04
5.938873104812876502e-02 1.738601475954055786e-01 6.985809886828064919e-04
5.950110328323848785e-02 1.708634644746780396e-01 6.945264758542180061e-04
5.961347551834819680e-02 1.720616072416305542e-01 6.986263906583189964e-04
5.972584775345791963e-02 1.710675805807113647e-01 6.968654925003647804e-04
5.983821998856762858e-02 1.695196181535720825e-01 6.965043139643967152e-04
5.995059222367733753e-02 1.699682325124740601e-01 6.984405335970222950e-04
6.006296445878706036e-02 1.696413755416870117e-01 6.978391902521252632e-04
6.017533669389676931e-02 1.681652665138244629e-01 6.963448249734938145e-04
6.028770892900649214e-02 1.671647578477859497e-01 6.948134396225214005e-04
6.040008116411620109e-02 1.666618734598159790e-01 6.945084314793348312e-04
6.051245339922591698e-02 1.668264567852020264e-01 6.957642617635428905e-04
6.062482563433563287e-02 1.655170619487762451e-01 6.951623363420367241e-04
6.073719786944534182e-02 1.655858010053634644e-01 6.955753196962177753e-04
6.084957010455506465e-02 1.646747887134552002e-01 6.949420785531401634e-04
6.096194233966477360e-02 1.631152927875518799e-01 6.925718626007437706e-04
6.107431457477449643e-02 1.633208245038986206e-01 6.927880458533763885e-04
6.118668680988420538e-02 1.615020781755447388e-01 6.901198066771030426e-04
6.129905904499391434e-02 1.618693619966506958e-01 6.931741954758763313e-04
6.141143128010363716e-02 1.606157571077346802e-01 6.915379781275987625e-04
6.152380351521334612e-02 1.601727157831192017e-01 6.902349414303898811e-04
6.163617575032306894e-02 1.588689833879470825e-01 6.890422664582729340e-04
6.174854798543277790e-02 1.591825485229492188e-01 6.887789350003004074e-04
6.186092022054249379e-02 1.595332324504852295e-01 6.904070032760500908e-04
6.197329245565220968e-02 1.584751456975936890e-01 6.893133395351469517e-04
6.208566469076191863e-02 1.571661978960037231e-01 6.869297940284013748e-04
6.219803692587164146e-02 1.584032624959945679e-01 6.900161388330161572e-04
6.231040916098135041e-02 1.560126096010208130e-01 6.861998117528855801e-04
6.242278139609107324e-02 1.559690982103347778e-01 6.864769384264945984e-04
6.253515363120078219e-02 1.556173563003540039e-01 6.860216963104903698e-04
6.264752586631050502e-02 1.546919345855712891e-01 6.854269886389374733e-04
6.275989810142021397e-02 1.533437222242355347e-01 6.827712641097605228e-04
6.287227033652992292e-02 1.542153656482696533e-01 6.846517208032310009e-04
6.298464257163963187e-02 1.531172692775726318e-01 6.835626554675400257e-04
6.309701480674935470e-02 1.510581076145172119e-01 6.787739694118499756e-04
6.320938704185907753e-02 1.517786532640457153e-01 6.817600806243717670e-04
6.332175927696878648e-02 1.511611342430114746e-01 6.807585014030337334e-04
6.343413151207849543e-02 1.499237716197967529e-01 6.787311285734176636e-04
6.354650374718820438e-02 1.490036398172378540e-01 6.764108547940850258e-04
6.365887598229792721e-02 1.476238816976547241e-01 6.734379567205905914e-04
6.377124821740765004e-02 1.494853347539901733e-01 6.783372373320162296e-04
6.388362045251735899e-02 1.491733938455581665e-01 6.777794915251433849e-04
6.399599268762706794e-02 1.481891572475433350e-01 6.773614441044628620e-04
6.410836492273679077e-02 1.468998640775680542e-01 6.734152557328343391e-04
6.422073715784649972e-02 1.471576541662216187e-01 6.746022263541817665e-04
6.433310939295622255e-02 1.458869576454162598e-01 6.733363843522965908e-04
6.444548162806593150e-02 1.463865786790847778e-01 6.739266682416200638e-04
6.455785386317564045e-02 1.455988734960556030e-01 6.725066923536360264e-04
6.467022609828536328e-02 1.443783193826675415e-01 6.699398509226739407e-04
6.478259833339507223e-02 1.436735838651657104e-01 6.695492193102836609e-04
6.489497056850479506e-02 1.428576856851577759e-01 6.684949039481580257e-04
6.500734280361450401e-02 1.418609768152236938e-01 6.650699069723486900e-04
6.511971503872421296e-02 1.420189142227172852e-01 6.672705640085041523e-04
6.523208727383393579e-02 1.423273384571075439e-01 6.676623597741127014e-04
6.534445950894365862e-02 1.414935290813446045e-01 6.660852232016623020e-04
6.545683174405336757e-02 1.410934627056121826e-01 6.656664190813899040e-04
6.556920397916307652e-02 1.387115120887756348e-01 6.607042159885168076e-04
6.568157621427278547e-02 1.389549523591995239e-01 6.623310036957263947e-04
6.579394844938250830e-02 1.401267498731613159e-01 6.652821903117001057e-04
6.590632068449223113e-02 1.376217305660247803e-01 6.588009418919682503e-04
6.601869291960194008e-02 1.381064206361770630e-01 6.614802987314760685e-04
6.613106515471164903e-02 1.381226032972335815e-01 6.621553911827504635e-04
6.624343738982135799e-02 1.369274258613586426e-01 6.594722508452832699e-04
6.635580962493108081e-02 1.358983367681503296e-01 6.577472086064517498e-04
6.646818186004080364e-02 1.366773545742034912e-01 6.594482110813260078e-04
6.658055409515051259e-02 1.340012103319168091e-01 6.525443750433623791e-04
6.669292633026022155e-02 1.352074295282363892e-01 6.572216516360640526e-04
6.680529856536994437e-02 1.344496160745620728e-01 6.549729732796549797e-04
6.691767080047965333e-02 1.345698535442352295e-01 6.562527269124984741e-04
6.703004303558937615e-02 1.340337395668029785e-01 6.543040508404374123e-04
6.714241527069908511e-02 1.345948725938796997e-01 6.564423092640936375e-04
6.725478750580879406e-02 1.326612383127212524e-01 6.524862837977707386e-04
6.736715974091851689e-02 1.331073194742202759e-01 6.541807088069617748e-04
6.747953197602822584e-02 1.325916349887847900e-01 6.521512987092137337e-04
6.759190421113794867e-02 1.320310086011886597e-01 6.513705011457204819e-04
6.770427644624765762e-02 1.305117756128311157e-01 6.478296709246933460e-04
6.781664868135736657e-02 1.307029128074645996e-01 6.495624547824263573e-04
6.792902091646708940e-02 1.296182572841644287e-01 6.469323416240513325e-04
6.804139315157681223e-02 1.292258203029632568e-01 6.463493336923420429e-04
6.815376538668652118e-02 1.285404860973358154e-01 6.451103254221379757e-04
6.826613762179623013e-02 1.283539235591888428e-01 6.434851675294339657e-04
6.837850985690593908e-02 1.281751543283462524e-01 6.443400052376091480e-04
6.849088209201566191e-02 1.270821690559387207e-01 6.416662945412099361e-04
6.860325432712538474e-02 1.262383759021759033e-01 6.385401356965303421e-04
6.871562656223509369e-02 1.264823675155639648e-01 6.421428988687694073e-04
6.882799879734480264e-02 1.264088004827499390e-01 6.419521523639559746e-04
6.894037103245451159e-02 1.262022107839584351e-01 6.399094127118587494e-04
6.905274326756423442e-02 1.253639459609985352e-01 6.399551057256758213e-04
6.916511550267395725e-02 1.248628422617912292e-01 6.401831051334738731e-04
6.927748773778366620e-02 1.249538958072662354e-01 6.386276800185441971e-04
6.938985997289337515e-02 1.238654553890228271e-01 6.372683565132319927e-04
6.950223220800308410e-02 1.222696378827095032e-01 6.327817682176828384e-04
6.961460444311280693e-02 1.227107644081115723e-01 6.329173338599503040e-04
6.972697667822252976e-02 1.225244104862213135e-01 6.337407976388931274e-04
6.983934891333223871e-02 1.218772605061531067e-01 6.322985864244401455e-04
6.995172114844194766e-02 1.215414851903915405e-01 6.312486366368830204e-04
7.006409338355167049e-02 1.220389530062675476e-01 6.330101750791072845e-04
7.017646561866137944e-02 1.208521649241447449e-01 6.317237857729196548e-04
7.028883785377110227e-02 1.208235770463943481e-01 6.311370525509119034e-04
7.040121008888081122e-02 1.211276873946189880e-01 6.321431719698011875e-04
7.051358232399052017e-02 1.199683248996734619e-01 6.297654472291469574e-04
7.062595455910024300e-02 1.202007159590721130e-01 6.295055500231683254e-04
7.073832679420995195e-02 1.187266632914543152e-01 6.250377045944333076e-04
7.085069902931967478e-02 1.191228330135345459e-01 6.275910418480634689e-04
7.096307126442938373e-02 1.184479519724845886e-01 6.257414934225380421e-04
7.107544349953909268e-02 1.175478249788284302e-01 6.254405598156154156e-04
7.118781573464881551e-02 1.185834929347038269e-01 6.275243358686566353e-04
7.130018796975853834e-02 1.171942949295043945e-01 6.230899598449468613e-04
7.141256020486824729e-02 1.165527254343032837e-01 6.212616572156548500e-04
7.152493243997795624e-02 1.165627837181091309e-01 6.232762825675308704e-04
7.163730467508766520e-02 1.148203536868095398e-01 6.180542986840009689e-04
7.174967691019738802e-02 1.156594157218933105e-01 6.199916824698448181e-04
7.186204914530711085e-02 1.157780513167381287e-01 6.211510044522583485e-04
7.197442138041681980e-02 1.141535341739654541e-01 6.162239587865769863e-04
7.208679361552652876e-02 1.136834248900413513e-01 6.156852468848228455e-04
7.219916585063623771e-02 1.153010427951812744e-01 6.208085687831044197e-04
7.231153808574596054e-02 1.131285279989242554e-01 6.157387979328632355e-04
7.242391032085568336e-02 1.133953183889389038e-01 6.152230198495090008e-04
7.253628255596539232e-02 1.134842708706855774e-01 6.165209924802184105e-04
7.264865479107510127e-02 1.127933263778686523e-01 6.148004322312772274e-04
7.276102702618482410e-02 1.112514063715934753e-01 6.101098260842263699e-04
7.287339926129453305e-02 1.116979345679283142e-01 6.131411064416170120e-04
7.298577149640425588e-02 1.112049743533134460e-01 6.117175216786563396e-04
7.309814373151396483e-02 1.102734580636024475e-01 6.090041715651750565e-04
7.321051596662367378e-02 1.094476729631423950e-01 6.073881522752344608e-04
7.332288820173339661e-02 1.101952642202377319e-01 6.096257711760699749e-04
7.343526043684310556e-02 1.100634336471557617e-01 6.099426536820828915e-04
7.354763267195282839e-02 1.096972376108169556e-01 6.082451436668634415e-04
7.366000490706253734e-02 1.085688620805740356e-01 6.056879647076129913e-04
7.377237714217224629e-02 1.080766767263412476e-01 6.036568665876984596e-04
7.388474937728196912e-02 1.074613854289054871e-01 6.026485934853553772e-04
7.399712161239169195e-02 1.072160974144935608e-01 6.020414875820279121e-04
7.410949384750140090e-02 1.073285415768623352e-01 6.026352057233452797e-04
7.422186608261110985e-02 1.074462532997131348e-01 6.031443481333553791e-04
7.433423831772081880e-02 1.059369295835494995e-01 5.988634075038135052e-04
7.444661055283054163e-02 1.059825345873832703e-01 5.981101421639323235e-04
7.455898278794026446e-02 1.053104251623153687e-01 5.962366703897714615e-04
7.467135502304997341e-02 1.057724356651306152e-01 5.985563038848340511e-04
7.478372725815968236e-02 1.040708050131797791e-01 5.928786122240126133e-04
7.489609949326939131e-02 1.046452224254608154e-01 5.955649539828300476e-04
7.500847172837911414e-02 1.037510558962821960e-01 5.920521216467022896e-04
7.512084396348883697e-02 1.035752445459365845e-01 5.909019964747130871e-04
7.523321619859854592e-02 1.026972457766532898e-01 5.891417386010289192e-04
7.534558843370825487e-02 1.034020185470581055e-01 5.922181881032884121e-04
7.545796066881796382e-02 1.020956113934516907e-01 5.890398169867694378e-04
7.557033290392768665e-02 1.010115668177604675e-01 5.865527782589197159e-04
7.568270513903740948e-02 1.019584685564041138e-01 5.880951648578047752e-04
7.579507737414711843e-02 1.021682992577552795e-01 5.885250866413116455e-04
7.590744960925682738e-02 1.012788116931915283e-01 5.870657041668891907e-04
7.601982184436655021e-02 1.016417741775512695e-01 5.885061691515147686e-04
7.613219407947625916e-02 1.013186872005462646e-01 5.875269998796284199e-04
7.624456631458598199e-02 9.999511390924453735e-02 5.835675401613116264e-04
7.635693854969569094e-02 9.993310272693634033e-02 5.847499705851078033e-04
7.646931078480539989e-02 1.000970155000686646e-01 5.840288940817117691e-04
7.658168301991512272e-02 9.948800504207611084e-02 5.830638110637664795e-04
7.669405525502483167e-02 9.869232028722763062e-02 5.814217729493975639e-04
7.680642749013455450e-02 9.872580319643020630e-02 5.811399896629154682e-04
7.691879972524426345e-02 9.894783794879913330e-02 5.822095554322004318e-04
7.703117196035397241e-02 9.731156378984451294e-02 5.775601603090763092e-04
7.714354419546369523e-02 9.793937206268310547e-02 5.795790930278599262e-04
7.725591643057341806e-02 9.699495881795883179e-02 5.780993960797786713e-04
7.736828866568312701e-02 9.666772186756134033e-02 5.770539282821118832e-04
7.748066090079283597e-02 9.728480875492095947e-02 5.775237223133444786e-04
7.759303313590254492e-02 9.610179066658020020e-02 5.748672410845756531e-04
7.770540537101226775e-02 9.559243172407150269e-02 5.750029231421649456e-04
7.781777760612199057e-02 9.657078236341476440e-02 5.753045552410185337e-04
7.793014984123169953e-02 9.459242969751358032e-02 5.704789655283093452e-04
7.804252207634140848e-02 9.478581696748733521e-02 5.725995288230478764e-04
7.815489431145111743e-02 9.488102048635482788e-02 5.711996927857398987e-04
7.826726654656084026e-02 9.338870644569396973e-02 5.694031715393066406e-04
7.837963878167056309e-02 9.470120072364807129e-02 5.722804344259202480e-04
7.849201101678027204e-02 9.348396211862564087e-02 5.683877388946712017e-04
7.860438325188998099e-02 9.308924525976181030e-02 5.687638767994940281e-04
7.871675548699970382e-02 9.419509768486022949e-02 5.712729762308299541e-04
7.882912772210941277e-02 9.279648214578628540e-02 5.658553563989698887e-04
7.894149995721913560e-02 9.260101616382598877e-02 5.672380211763083935e-04
7.905387219232884455e-02 9.248012304306030273e-02 5.670029204338788986e-04
7.916624442743855350e-02 9.156602621078491211e-02 5.641789757646620274e-04
7.927861666254827633e-02 9.157529473304748535e-02 5.644881748594343662e-04
7.939098889765798528e-02 9.156449139118194580e-02 5.650937091559171677e-04
7.950336113276770811e-02 9.164842963218688965e-02 5.645964411087334156e-04
7.961573336787741706e-02 9.113025665283203125e-02 5.629552179016172886e-04
7.972810560298712601e-02 9.133446216583251953e-02 5.658459267579019070e-04
7.984047783809684884e-02 8.970480412244796753e-02 5.598589195869863033e-04
7.995285007320657167e-02 8.933072537183761597e-02 5.593760288320481777e-04
8.006522230831628062e-02 8.970925956964492798e-02 5.602450692094862461e-04
8.017759454342598957e-02 8.962024748325347900e-02 5.589632201008498669e-04
8.028996677853569852e-02 8.901397883892059326e-02 5.596018745563924313e-04
8.040233901364542135e-02 8.825939148664474487e-02 5.555953248403966427e-04
8.051471124875514418e-02 8.782195299863815308e-02 5.558532429859042168e-04
8.062708348386485313e-02 8.779421448707580566e-02 5.536288954317569733e-04
8.073945571897456208e-02 8.762298524379730225e-02 5.548913031816482544e-04
8.085182795408427103e-02 8.781855553388595581e-02 5.556770483963191509e-04
8.096420018919399386e-02 8.784934878349304199e-02 5.558668053708970547e-04
8.107657242430371669e-02 8.600362390279769897e-02 5.501608247868716717e-04
8.118894465941342564e-02 8.676444739103317261e-02 5.526639288291335106e-04
8.130131689452313459e-02 8.520153909921646118e-02 5.476427613757550716e-04
8.141368912963284354e-02 8.605533093214035034e-02 5.513093201443552971e-04
8.152606136474256637e-02 8.626917004585266113e-02 5.518532125279307365e-04
8.163843359985228920e-02 8.541563898324966431e-02 5.485474248416721821e-04
8.175080583496199815e-02 8.567181229591369629e-02 5.495816585607826710e-04
8.186317807007170710e-02 8.465229719877243042e-02 5.462327389977872372e-04
8.197555030518142993e-02 8.506928384304046631e-02 5.473676137626171112e-04
8.208792254029113888e-02 8.396764844655990601e-02 5.449115997180342674e-04
8.220029477540086171e-02 8.338290452957153320e-02 5.422927788458764553e-04
8.231266701051057066e-02 8.386742323637008667e-02 5.453806952573359013e-04
8.242503924562027962e-02 8.358505368232727051e-02 5.452926852740347385e-04
8.253741148073000244e-02 8.325519412755966187e-02 5.439625820145010948e-04
8.264978371583971140e-02 8.305239677429199219e-02 5.438983207568526268e-04
8.276215595094943422e-02 8.295169472694396973e-02 5.435322527773678303e-04
8.287452818605914318e-02 8.214496821165084839e-02 5.412398022599518299e-04
8.298690042116885213e-02 8.148906379938125610e-02 5.387673736549913883e-04
8.309927265627857496e-02 8.238677680492401123e-02 5.422265967354178429e-04
8.321164489138829778e-02 8.208867162466049194e-02 5.396924098022282124e-04
8.332401712649800674e-02 8.129373192787170410e-02 5.373510648496448994e-04
8.343638936160771569e-02 8.111421018838882446e-02 5.373001331463456154e-04
8.354876159671742464e-02 8.112476766109466553e-02 5.391004960983991623e-04
8.366113383182714747e-02 8.083040267229080200e-02 5.371770821511745453e-04
8.377350606693687030e-02 8.078324049711227417e-02 5.371138686314225197e-04
8.388587830204657925e-02 8.039363473653793335e-02 5.368391866795718670e-04
8.399825053715628820e-02 7.914049923419952393e-02 5.314740119501948357e-04
8.411062277226599715e-02 7.977197319269180298e-02 5.344020319171249866e-04
8.422299500737571998e-02 7.891740649938583374e-02 5.319063784554600716e-04
8.433536724248544281e-02 7.896520942449569702e-02 5.322602810338139534e-04
8.444773947759515176e-02 7.785962522029876709e-02 5.277030286379158497e-04
8.456011171270486071e-02 7.873016595840454102e-02 5.323833320289850235e-04
8.467248394781458354e-02 7.883612066507339478e-02 5.305951926857233047e-04
8.478485618292429249e-02 7.836023718118667603e-02 5.305397789925336838e-04
8.489722841803401532e-02 7.792429625988006592e-02 5.304967053234577179e-04
8.500960065314372427e-02 7.694490998983383179e-02 5.257867160253226757e-04
8.512197288825343322e-02 7.661976665258407593e-02 5.259283934719860554e-04
8.523434512336315605e-02 7.702349126338958740e-02 5.264679202809929848e-04
8.534671735847286500e-02 7.702299952507019043e-02 5.259884637780487537e-04
8.545908959358258783e-02 7.676889747381210327e-02 5.254003335721790791e-04
8.557146182869229678e-02 7.616909593343734741e-02 5.243273335509002209e-04
8.568383406380200573e-02 7.705662399530410767e-02 5.265679792501032352e-04
8.579620629891172856e-02 7.605510205030441284e-02 5.234316340647637844e-04
8.590857853402145139e-02 7.591680437326431274e-02 5.225660279393196106e-04
8.602095076913116034e-02 7.571143656969070435e-02 5.226163193583488464e-04
8.613332300424086929e-02 7.533812522888183594e-02 5.216444260440766811e-04
8.624569523935057824e-02 7.507979869842529297e-02 5.199584411457180977e-04
8.635806747446030107e-02 7.586414366960525513e-02 5.218188744038343430e-04
8.647043970957002390e-02 7.438773661851882935e-02 5.201816093176603317e-04
8.658281194467973285e-02 7.408801466226577759e-02 5.184340989217162132e-04
8.669518417978944180e-02 7.480664551258087158e-02 5.199438310228288174e-04
